,season_idx,episode_idx,character,utterance
367,0,0,JORAH,"Ser Jorah Mormont of Bear Island. I served your father for many years. Gods be good, I hope to always serve the rightful king."
368,0,0,SCENE,[DANY is presented with a chest with three dragon eggs in it.]
369,0,0,ILLYRIO,"Dragons’ eggs, Daenerys. From the Shadow Lands beyond Asshai. The ages have turned them to stone, but they will always be beautiful."
370,0,0,DAENERYS,"Thank you, Magister."
371,0,0,SCENE,"[KHAL DROGO rises and strides forward. DAENERYS follows him, looking sick with fear. The Dothraki crowd behind her as she goes. The KHAL leads her to a white mare.]"
372,0,0,DAENERYS,"She’s beautiful. … Ser Jorah, I don’t know how to say ‘thank you’ in Dothraki."
373,0,0,JORAH,There is no word for ‘thank you’ in Dothraki.
374,0,0,SCENE,[The KHAL puts DANY on her horse and mounts his.]
375,0,0,VISERYS,Make him happy.
376,0,0,SCENE,[The scene shifts to the seaside at sunset. The KHAL begins to unwrap DANY’s dress. She is sobbing. He touches the tears on her face.]
377,0,0,KHAL DROGO,No.
378,0,0,DAENERYS,Do you know the Common Tongue?
379,0,0,KHAL DROGO,No.
380,0,0,DAENERYS,Is ‘no’ the only word that you know?
381,0,0,KHAL DROGO,No.
382,0,0,SCENE,[He takes off her gown and bends her down.]
383,0,0,SCENE,[The scene shifts to Winterfell. Tyrion and the Hound are seated outside the day after the banquet.]
384,0,0,THE HOUND,"Rough night, Imp?"
385,0,0,TYRION,"If I get through this without squirting from one end or the other, it will be a miracle."
386,0,0,THE HOUND,I didn’t pick you for a hunter.
387,0,0,TYRION,The greatest in the land. My spear never misses.
388,0,0,THE HOUND,It’s not hunting if you pay for it.
389,0,0,SCENE,[The king and Ned come into view.]
390,0,0,ROBERT,Are you as good with a spear as you used to be?
391,0,0,NED,"No, but I’m still better than you."
392,0,0,ROBERT,I know what I’m putting you through. Thank you for saying yes. I only ask you because I need you. You’re a loyal friend. You hear me? A loyal friend. The last one I’ve got.
393,0,0,NED,I hope I’ll serve you well.
394,0,0,ROBERT,"You will. And I’ll make sure you don’t look so fucking grim all the time. Come on, boys, let’s go kill some boar!"
395,0,0,SCENE,"[The king’s party rides off, NED nodding goodbye to BRAN, whose wolf pup begins sniffing at his feet.]"
396,0,0,BRAN,"Come on, you."
397,0,0,SCENE,"[BRAN begins climbing, his wolf pup crying at the bottom of the castle wall. As he nears the top, he hears a woman and man moaning. Peering in the window, he sees CERSEI and JAIME having sex. CERSEI sees BRAN.]"
398,0,0,CERSEI,Stop. STOP.
399,0,0,SCENE,[JAIME runs and grabs BRAN at the window.]
400,0,0,JAIME,Are you completely mad?
401,0,0,CERSEI,He saw us.
402,0,0,JAIME,It’s all right. It’s all right.
403,0,0,CERSEI,He saw us!
404,0,0,JAIME,"I heard you the first time. (To BRAN) Quite the little climber, aren’t you? How old are you, boy?"
405,0,0,BRAN,Ten .
406,0,0,JAIME,Ten.
407,0,0,SCENE,"[JAIME looks at CERSEI, who gazes back imploringly.]"
408,0,0,JAIME,The things I do for love.
409,0,2,DEFAULT,"Lord Snow Lyrics EPISODE 3 - LORD SNOW The King, Eddard and the rest of the posse have arrived at King’s Landing. King’s Landing Guard: Welcome, Lord Stark. Grand Maester Pycelle has called a meeting of the Small Council. The honor of your presence is requested. Eddard Stark: Get the girls settled in. I'll be back in time for supper. And, Jory, you go with them. Jory Cassel: Yes, my Lord. King’s Landing Guard: If you'd like to change into something more appropriate… Ned Stark gives the guard a blank stare before taking off his gloves, the guard realizes Ned’s disinterest and the two begin walking to the council chamber. First they walk through the Great Hall, where the throne sits. Jaime Lannister is lingering in front of the throne. Jaime Lannister: Thank the gods you're here, Stark. About time we had some stern northern leadership. Eddard Stark: Glad to see you're protecting the throne. Jaime Lannister: Sturdy old thing. How many kings' asses have polished it, I wonder? What's the line? The King shits and the Hand wipes. Eddard Stark: Very handsome armor. Not a scratch on it. Jaime Lannister: I know. People have been swinging at me for years, but they always seem to miss. Eddard Stark: You've chosen your opponents wisely then. Jaime Lannister: I have a knack for it. It must be strange for you coming into this room. I was standing right here when it happened. He was very brave, your brother. Your father too. They didn't deserve to die like that. Nobody deserves to die like that. Eddard Stark: But you just stood there and watched. Jaime Lannister: 500 men just stood there and watched. All the great knights of the Seven Kingdoms. You think anyone said a word, lifted a finger? No, Lord Stark. 500 men and this room was silent as a crypt. Except for the screams, of course, and the Mad King laughing. And later... When I watched the Mad King die, I remembered him laughing as your father burned... It felt like justice. Eddard Stark: Is that what you tell yourself at night? You're a servant of justice? That you were avenging my father when you shoved your sword in Aerys Targaryen's back? Jaime Lannister: Tell me... If I'd stabbed the Mad King in the belly instead of the back, would you admire me more? Eddard Stark: You served him well, when serving was safe. - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Ned enters the small council’s chamber where the others are already awaiting him. Varys: Lord Stark. Eddard Stark: Lord Varys. Varys: I was grievously sorry to hear of your troubles on the Kingsroad. We are all praying for Prince Joffrey's full recovery. Eddard Stark: A shame you didn't say a prayer for the butcher's son. Renly! You're looking well. Renly Baratheon: And you look tired from the road. I told them this meeting could wait another day, but... Petyr Baelish: But we have a Kingdom to look after. I've hoped to meet you for some time, Lord Stark. No doubt Lady Catelyn has mentioned me. Eddard Stark: She has, Lord Baelish. I understand you knew my brother Brandon as well. Petyr Baelish: All too well. I still carry a token of his esteem from navel to collarbone. Eddard Stark: Perhaps you chose the wrong man to duel with. Petyr Baelish: It wasn't the man that I chose, my Lord. It was Catelyn Tully. A woman worth fighting for, I'm sure you'll agree. Grand Maester Pycelle: I humbly beg your pardon, my Lord Stark. Eddard Stark: Grand Maester. Grand Maester Pycelle: How many years has it been? You were a young man. Eddard Stark: And you served another King. Grand Maester Pycelle: How forgetful of me. This belongs to you, now. Should we begin? Eddard Stark: Without the King? Renly Baratheon: Winter may be coming, but I'm afraid the same cannot be said for my brother. Varys: His Grace has many cares. He entrusts some small matters to us that we might lighten the load. Petyr Baelish: We are the lords of small matters here. Renly Baratheon: My brother instructs us to stage a tournament in honor of Lord Stark's appointment as Hand of the King. Petyr Baelish: Mmm, how much? Eddard Stark: 40,000 gold dragons to the champion, 20,000 to the runner-up, 20,000 to the winning archer. Grand Maester Pycelle: Can the treasury bear such expense? Petyr Baelish: I'll have to borrow it. The Lannisters will accommodate, I expect. We already owe Lord Tywin 3 million gold. What's another 80,000? Eddard Stark: Are you telling me the Crown is three million in debt? Petyr Baelish: I'm telling you the Crown is six million in debt. Eddard Stark: How could you let this happen? Petyr Baelish: The Master of Coin finds the money. The King and the Hand spend it. Eddard Stark: I will not believe Jon Arryn allowed Robert to bankrupt the realm. Grand Maester Pycelle: Lord Arryn gave wise and prudent advice, but I fear His Grace doesn't always listen. Renly Baratheon: ""Counting coppers,"" he calls it. Eddard Stark: I'll speak to him tomorrow. This tournament is an extravagance we cannot afford. Petyr Baelish: As you will. But still, we'd best make our plans. Eddard Stark: There will be no plans until I speak to Robert. Forgive me, my Lords. I had a long ride. Varys: You are the King's Hand, Lord Stark, we serve at your pleasure. - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Cersei tending to Joffrey’s “wound”. Cersei Baratheon: Please, it's nearly healed. Joffrey Baratheon: It's ugly. Cersei Baratheon: A King should have scars, you fought off a direwolf. You're a warrior like your father. Joffrey Baratheon: I'm not like him. I didn't fight off anything. It bit me and all I did was scream. And the two Stark girls saw it, both of them. Cersei Baratheon: That's not true. You killed the beast. You only spared the girl because of the love your father bears her father. When Aerys Targaryen sat on the Iron Throne, your father was a rebel and a traitor. Someday you'll sit on the throne and the truth will be what you make it. Joffrey Baratheon: Do I have to marry her? Cersei Baratheon: Yes. She's very beautiful and young. If you don't like her, you only need to see her on formal occasions and when the time comes, to make little princes and princesses. And if you'd rather fuck painted whores, you'll fuck painted whores. And if you'd rather lie with noble virgins, so be it. You are my darling boy and the world will be exactly as you want it to be. Do something nice for the Stark girl. Joffrey Baratheon: I don't want to. Cersei Baratheon: No, but you will. The occasional kindness will spare you all sorts of trouble down the road. Joffrey Baratheon: We allow the northerners too much power. They consider themselves our equals. Cersei Baratheon: How would you handle them? Joffrey Baratheon: I'd double their taxes and command them to supply 10,000 men to the royal army. Cersei Baratheon: A royal army? Joffrey Baratheon: Why should every lord command his own men? It's primitive, no better than the hill tribes. We should have a standing army of men loyal to the Crown, trained by experienced soldiers... Instead of a mob of peasants who've never held pikes in their lives. Cersei Baratheon: And if the northerners rebel? Joffrey Baratheon: I'd crush them. Seize Winterfell and install someone loyal to the realm as Warden of the North. Uncle Kevan, maybe. Cersei Baratheon: And these 10,000 northern troops, would they fight for you or their lord? Joffrey Baratheon: For me. I'm their King. Cersei Baratheon: But you've just invaded their homeland, asked them to kill their brothers. Joffrey Baratheon: I'm not asking. Cersei Baratheon: The North cannot be held... not by an outsider. It's too big and too wild. When the winter comes, the Seven gods together couldn't save you and your royal army. A good King knows when to save his strength... And when to destroy his enemies. Joffrey Baratheon: So you agree... The Starks are enemies? Cersei Baratheon: Everyone who isn't us is an enemy. - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Arya, Sansa and their Septa are all around a table eating. Arya is stabbing a knife into the table between her fingers. Septa Mordane: Enough of that, young lady. Eat your food. Arya Stark: I'm practicing. Sansa Stark: Practicing for what? Arya Stark: The Prince. Septa Mordane: Arya, stop! Arya Stark: He's a liar and a coward and he killed my friend. Sansa Stark: The Hound killed your friend. Arya Stark: The Hound does whatever the Prince tells him to do. Sansa Stark: You're an idiot. Arya Stark: You're a liar. And if you told the truth, Mycah would be alive. Septa Mordane: Enough! Septa Mordane begins escorting Arya away from the table as Ned walks in. Eddard Stark: What's happening here? Septa Mordane: Arya would rather act like a beast than a lady. Eddard Stark: Go to your room. We'll speak later. That's for you, love… Ned places a wrapped package in front of Sansa on the table. Eddard Stark: The same dollmaker makes all of Princess Myrcella's toys. Don't you like it? Sansa Stark: I haven't played with dolls since I was eight. May I be excused? Septa Mordane: You've barely eaten a thing. Eddard Stark: It's all right. Go on. Sansa gets up from the table, leaving only Ned and Septa Mordane. Eddard Stark: War was easier than daughters. Arya is unsheathing Needle privately in her room as Ned knocks on the door. Arya Stark: Go away! Eddard Stark: Arya, open the door. May I come in? Whose sword is that? Arya Stark: Mine. Eddard Stark: Give it to me. I know this maker's mark. This is Mikken's work. Where did you get this? This is no toy. Little ladies shouldn't play with swords. Arya Stark: I wasn't playing. And I don't want to be a lady. Eddard Stark: Come here. Now what do you want with this? Arya Stark: It's called Needle. Eddard Stark: A blade with a name. And who were you hoping to skewer with Needle? Your sister? Do you know the first thing about sword fighting? Arya Stark: Stick 'em with the pointy end. Eddard Stark:"
410,0,2,SCENE,"[laughs] That's the essence of it. Arya Stark: I was trying to learn. I asked Mycah to practice with me. I asked him. It was my fault. Eddard Stark: No, sweet girl. You didn't kill the butcher's boy. Arya Stark: I hate them! I hate all of them. The Hound, the Queen and the King and Joffrey and Sansa. Eddard Stark: Sansa was dragged before the King and Queen... And asked to call the Prince a liar. Arya Stark: So was I! He is a liar. Eddard Stark: Darling, listen to me. Sansa will be married to Joffrey someday. She cannot betray him. She must take his side even when he's wrong. Arya Stark: But how you can let her marry someone like that? Eddard Stark: Well… Look at me. You're a Stark of Winterfell. You know our words. Arya Stark: Winter is coming. Eddard Stark: You were born in the long summer. You've never known anything else. But now winter is truly coming. And in the winter, we must protect ourselves, look after one another. Sansa is your sister. Arya Stark: I don't hate her. Not really. Eddard Stark: I don't want to frighten you, but I won't lie to you either. We've come to a dangerous place. We cannot fight a war amongst ourselves. All right? Go on. It's yours. Arya Stark: I can keep it? Eddard Stark: Try not to stab your sister with it. If you're going to own a sword, you'd better know how to use it. - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Bran’s bedside in Winterfell. A crow lands on his windowsill. Old Nan: Don't listen to it. Crows are all liars. I know a story about a crow. Bran Stark: I hate your stories. Old Nan: I know a story about a boy who hated stories. I could tell you about Ser Duncan the Tall. Those were always your favorites. Bran Stark: Those weren't my favorites. My favorites were the scary ones. Old Nan: Oh, my sweet summer child. What do you know about fear? Fear is for the winter, when the snows fall a hundred feet deep. Fear is for the long night, when the sun hides for years and children are born and live and die all in darkness. That is the time for fear, my little Lord, when the White Walkers move through the woods. Thousands of years ago there came a night that lasted a generation. Kings froze to death in their castles, same as the shepherds in their huts. And women smothered their babies rather than see them starve, and wept and felt the tears freeze on their cheeks. So is this the sort of story that you like? In that darkness, the White Walkers came for the first time. They swept through cities and kingdoms, riding their dead horses, hunting with their packs of pale spiders big as hounds… Robb walks into the room, interrupting Old Nan’s story. Robb Stark: What are you telling him now? Old Nan: Only what the little Lord wants to hear. Robb Stark: Get your supper. I want some time with him. One time she told me the sky is blue because we live inside the eye of a blue-eyed giant named Macumber. Bran Stark: Maybe we do. Robb Stark: How do you feel? You still don't remember anything? I've seen you climb a thousand times. In the wind, in the rain... A thousand times. You never fall. Bran Stark: I did though. It's true, isn't it... what Maester Luwin says about my legs? I'd rather be dead. Robb Stark: Don't ever say that. Bran Stark: I'd rather be dead. - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Catelyn and Rodrick arrive at King’s Landing, entering through a back entrance. Rodrick Cassel: Fewer eyes back here, my Lady. But still too many. Catelyn Stark: It's nine years since I've set foot in the capital. And no one knew who I was the last time I came either. Rodrick Cassel: My Lady. Two guards pull up to her on horseback and hand her a scroll, informing her that she is to follow them. Guard: Welcome to King's Landing, Lady Stark. Would you mind following us? Catelyn Stark: I would. We've done nothing wrong. Guard: We've been instructed to escort you into the city. Catelyn Stark: Instructed? I don't know who's providing your instructions, but... Guard: Follow me, Lady Stark. At Baelish’s brothel. Petyr Baelish: Cat! Go on. Go upstairs. (to his whores) Catelyn Stark: You little worm! You take me for some back-alley Sally you can drag into a… Two naked whores interrupt, Baelish snaps at them to leave. Petyr Baelish: I meant no disrespect to you of all people. Catelyn Stark: How dare you bring me here! Have you lost your mind? Petyr Baelish: No one will come looking for you here. Isn't that what like you wanted? I'm truly sorry... about the locale. Catelyn Stark: How did you know I was coming to King's Landing? Petyr Baelish: A dear friend told me. Varys: Lady Stark. Catelyn Stark: Lord Varys. Varys: To see you again after so many years is a blessing. Your poor hands. Catelyn Stark: How did you know I was coming? Varys: Knowledge is my trade, my Lady. Did you bring the dagger with you, by any chance? My little birds are everywhere. Even in the north. They whisper to me the strangest stories. Valyrian steel. Catelyn Stark: Do you know whose dagger this is? Varys: I must admit I do not. Petyr Baelish: Well well, this is an historic day. Something you don't know that I do. There's only one dagger like this in all of the Seven Kingdoms. It's mine. Catelyn Stark: Yours? Petyr Baelish: At least it was, until the tournament on Prince Joffrey's last nameday. I bet on Ser Jaime in the jousting, as any sane man would. When the Knight of the Flowers unseated him, I lost this dagger. Catelyn Stark: To whom? Petyr Baelish: Tyrion Lannister. The Imp. - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - At Castle Black, in a courtyard. Grenn and Jon are swordfighting, Jon getting the best of him and breaking his nose. Alliser Thorne: If that were a real sword, you'd be dead. Lord Snow here grew up in a castle spitting down on the likes of you. Pyp. Do you think Ned Stark's bastard bleeds like the rest of us? Pyp steps forward and with one move Jon has him on his back. Alliser Thorne: Next! Jon quickly dispatches of another newcomer, we see Lord Commander Jeor and Tyrion looking on from a balcony. Alliser Thorne: Next! Another man starts againt Jon Snow, as another joins, Jon defeats the two of them almost instantly. Alliser Thorne: Lord Snow, it appears you're the least useless person here. Go clean yourselves up. There's only so much I can stomach in a day. Tyrion and Lord Commander talking, overlooking the courtyard. Tyrion Lannister: A charming man. Jeor Mormont: I don't need him to be charming. I need him to turn this bunch of thieves and runaways into men of the Night's Watch. Tyrion Lannister: And how's that going, Commander Mormont? Jeor Mormont: Slowly. A raven came for Ned Stark's son. Tyrion Lannister: Good news or bad? Jeor Mormont: Both. - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Back in the throne room, just outside of the small council chambers. Grand Maester Pycelle: Lord Stark. I meant to give you this earlier. So forgetful these days. A raven from Winterfell this morning. Petyr Baelish: Good news? Perhaps you'd like to share it with your wife? Eddard Stark: My wife is in Winterfell. Petyr Baelish: Is she? Baelish leads Ned to the entrance of his brothel. Ned is not so keen on the idea and begins choking Baelish. Petyr Baelish: I thought that she'd be safest in here. One of several such establishments I own. Eddard Stark: You're a funny man. A very funny man. Catelyn Stark: Ned! [poking her head out of a window] Petyr Baelish: The Starks... Quick tempers, slow minds. - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Jon is in the armory of Castle Black, putting away equipment when a gang of the guys jump him. Grenn: You broke my nose, bastard! Jon Snow: It's an improvement. Grenn: If we threw you over the Wall, wonder how long it'd take you to hit. Pyp: I wonder if they'd find you before the wolves did. Grenn: What're you looking at, halfman? Tyrion Lannister: I'm looking at you. You've got an interesting face. Very distinctive faces. All of you. Rast: What do you care about our faces? Tyrion Lannister: It's just I think they would look marvelous decorating spikes in King's Landing. Perhaps I'll write my sister, the Queen, about it. Grenn: We'll talk later, Lord Snow. Jon Snow: Everybody knew what this place was and no one told me. No one but you. My father knew and left me to rot here at the Wall all the same. Tyrion Lannister: Grenn's father left him too... Outside a farmhouse when he was three. Pyp was caught stealing a wheel of cheese. His little sister hadn't eaten in three days. He was given a choice: his right hand or the Wall. I've been asking the Lord Commander about them. Fascinating stories. Jon Snow: They hate me because I'm better than they are. Tyrion Lannister: It's a lucky thing none of them were trained by a master-at-arms like your Ser Rodrik. I don't imagine any of them have ever held a real sword before they came here. Your brother Bran. He's woken up. - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - At Baelish’s brothel. Petyr Baelish: The mere suggestion that the Queen's brother tried to kill your boy would be considered treason. Catelyn Stark: We have proof. We have the blade. Petyr Baelish: Which Lord Tyrion will say was stolen from him. The only man who could say otherwise has no throat, thanks to your boy's wolf. Catelyn Stark: Petyr has promised to help us find the truth. He's like a little brother to me. He would never betray my trust. Petyr Baelish: I'll try to keep you alive, for her sake. A fool's task, admittedly, but I've never been able to refuse your wife anything. Catelyn Stark: I won't forget this. You're a true friend. Petyr Baelish: Don't tell anyone. I have a reputation to maintain. - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - In the Queen’s chambers. Cersei Baratheon: How could you be so stupid? Jaime Lannister: Calm down. Cersei Baratheon: He's a child... 10 years old. What were you thinking? Jaime Lannister: I was thinking of us. You're a bit late to start complaining about it now. What has the boy told them? Cersei Baratheon: Nothing. He's said nothing. He remembers nothing. Jaime Lannister: Then what are you raving about? Cersei Baratheon: What if it comes back to him? If he tells his father what he saw... Jaime Lannister: We'll say he was lying. We'll say he was dreaming. We'll say whatever we like. I think we can outfox a 10-year-old. Cersei Baratheon: And my husband? Jaime Lannister:"
